"created_at","item_id","model_id","shop_id","price","unit_sold","current_stock","allocated_stock","item_name","store_name","category","link"
"2022-04-07 10:04:18",7234172161,80783449952,198874596,6.50,0,20,20,"SELUAR DALAM DEWASA LELAKI 99918 ORIGINAL/ SELUAR TIDUR PENDEK LELAKI/ BOXER TYPE/ SPENDER LELAKI/ MEN BOXER","pasaranekonomiberjaya","Men Clothes","https://shopee.com.my/SELUAR-DALAM-DEWASA-LELAKI-99918-ORIGINAL-SELUAR-TIDUR-PENDEK-LELAKI-BOXER-TYPE-SPENDER-LELAKI-MEN-BOXER-i.198874596.7234172161"
"2022-04-07 10:04:21",7492289313,68050286588,454052120,14.90,7,93,100,"Mini Blender Garlic Chopper Electric Food Chopper Portable Blender Food Processor Meat Grinder Pengisar Serbaguna 250ml","best.diy","Home Appliances","https://shopee.com.my/Mini-Blender-Garlic-Chopper-Electric-Food-Chopper-Portable-Blender-Food-Processor-Meat-Grinder-Pengisar-Serbaguna-250ml-i.454052120.7492289313"
"2022-04-07 10:04:21",7492289313,77892755459,454052120,14.99,0,0,0,"Mini Blender Garlic Chopper Electric Food Chopper Portable Blender Food Processor Meat Grinder Pengisar Serbaguna 250ml","best.diy","Home Appliances","https://shopee.com.my/Mini-Blender-Garlic-Chopper-Electric-Food-Chopper-Portable-Blender-Food-Processor-Meat-Grinder-Pengisar-Serbaguna-250ml-i.454052120.7492289313"
"2022-04-07 10:04:21",7492289313,77892755460,454052120,15.50,0,0,0,"Mini Blender Garlic Chopper Electric Food Chopper Portable Blender Food Processor Meat Grinder Pengisar Serbaguna 250ml","best.diy","Home Appliances","https://shopee.com.my/Mini-Blender-Garlic-Chopper-Electric-Food-Chopper-Portable-Blender-Food-Processor-Meat-Grinder-Pengisar-Serbaguna-250ml-i.454052120.7492289313"
"2022-04-07 10:04:21",7492289313,77892755461,454052120,15.50,0,0,0,"Mini Blender Garlic Chopper Electric Food Chopper Portable Blender Food Processor Meat Grinder Pengisar Serbaguna 250ml","best.diy","Home Appliances","https://shopee.com.my/Mini-Blender-Garlic-Chopper-Electric-Food-Chopper-Portable-Blender-Food-Processor-Meat-Grinder-Pengisar-Serbaguna-250ml-i.454052120.7492289313"
"2022-04-07 10:04:23",8238939623,45209533667,283817796,4.48,0,50,50,"【Local Ship Today】Eng Version! 0.1g Precision LCD Digital Scales 3000g Mini Electronic Grams Weight Balance Scale Baking","koalala.malaysia","Home & Living","https://shopee.com.my/%E3%80%90Local-Ship-Today%E3%80%91Eng-Version!-0.1g-Precision-LCD-Digital-Scales-3000g-Mini-Electronic-Grams-Weight-Balance-Scale-Baking-i.283817796.8238939623"
"2022-04-07 10:04:23",8238939623,54711610269,283817796,16.98,5,45,50,"【Local Ship Today】Eng Version! 0.1g Precision LCD Digital Scales 3000g Mini Electronic Grams Weight Balance Scale Baking","koalala.malaysia","Home & Living","https://shopee.com.my/%E3%80%90Local-Ship-Today%E3%80%91Eng-Version!-0.1g-Precision-LCD-Digital-Scales-3000g-Mini-Electronic-Grams-Weight-Balance-Scale-Baking-i.283817796.8238939623"
"2022-04-07 10:04:23",8238939623,54711610270,283817796,18.98,2,34,36,"【Local Ship Today】Eng Version! 0.1g Precision LCD Digital Scales 3000g Mini Electronic Grams Weight Balance Scale Baking","koalala.malaysia","Home & Living","https://shopee.com.my/%E3%80%90Local-Ship-Today%E3%80%91Eng-Version!-0.1g-Precision-LCD-Digital-Scales-3000g-Mini-Electronic-Grams-Weight-Balance-Scale-Baking-i.283817796.8238939623"
"2022-04-07 10:04:25",7057701192,61415763166,26912497,29.90,0,0,0,"KUN 100% Natural Cotton Hotel Quality Thick Bath Towel / Tuala Tebal","kunofficial","Home & Living","https://shopee.com.my/KUN-100-Natural-Cotton-Hotel-Quality-Thick-Bath-Towel-Tuala-Tebal-i.26912497.7057701192"
"2022-04-07 10:04:26",7057701192,61415763167,26912497,9.40,14,36,50,"KUN 100% Natural Cotton Hotel Quality Thick Bath Towel / Tuala Tebal","kunofficial","Home & Living","https://shopee.com.my/KUN-100-Natural-Cotton-Hotel-Quality-Thick-Bath-Towel-Tuala-Tebal-i.26912497.7057701192"
"2022-04-07 10:04:26",7057701192,61415763168,26912497,17.20,1,49,50,"KUN 100% Natural Cotton Hotel Quality Thick Bath Towel / Tuala Tebal","kunofficial","Home & Living","https://shopee.com.my/KUN-100-Natural-Cotton-Hotel-Quality-Thick-Bath-Towel-Tuala-Tebal-i.26912497.7057701192"
"2022-04-07 10:04:28",366550373,271899342,26912497,16.10,0,50,50,"KUN Washable Mattress Protector: A Layer of Protection & Comfort (Washable)","kunofficial","Home & Living","https://shopee.com.my/KUN-Washable-Mattress-Protector-A-Layer-of-Protection-Comfort-(Washable)-i.26912497.366550373"
"2022-04-07 10:04:28",366550373,271899343,26912497,17.00,0,50,50,"KUN Washable Mattress Protector: A Layer of Protection & Comfort (Washable)","kunofficial","Home & Living","https://shopee.com.my/KUN-Washable-Mattress-Protector-A-Layer-of-Protection-Comfort-(Washable)-i.26912497.366550373"
"2022-04-07 10:04:28",366550373,271899344,26912497,21.50,0,0,0,"KUN Washable Mattress Protector: A Layer of Protection & Comfort (Washable)","kunofficial","Home & Living","https://shopee.com.my/KUN-Washable-Mattress-Protector-A-Layer-of-Protection-Comfort-(Washable)-i.26912497.366550373"
"2022-04-07 10:04:28",366550373,271899345,26912497,22.70,0,50,50,"KUN Washable Mattress Protector: A Layer of Protection & Comfort (Washable)","kunofficial","Home & Living","https://shopee.com.my/KUN-Washable-Mattress-Protector-A-Layer-of-Protection-Comfort-(Washable)-i.26912497.366550373"
"2022-04-07 10:04:30",8413372899,24278757445,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757446,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757447,372255532,11.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757448,372255532,12.90,7,13,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757449,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757450,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,24278757451,372255532,13.80,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174706,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174707,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174708,372255532,12.90,5,15,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174709,372255532,12.90,2,18,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174710,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174711,372255532,13.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174712,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,37635174713,372255532,13.80,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,47523208516,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,47523208517,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,47523208518,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,47523208519,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,54805695146,372255532,11.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,54805695147,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,81800497147,372255532,11.90,3,17,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,81800497148,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,81800497149,372255532,13.90,0,0,0,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,81800497150,372255532,11.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015863,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015864,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015865,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015866,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015867,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,83984015868,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,85306551241,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,85306551242,372255532,13.90,0,0,0,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,85306551243,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,85306551244,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,85306551245,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,90850718193,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,90850718194,372255532,12.90,1,19,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,90850718195,372255532,12.90,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,90850718196,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:30",8413372899,110096074909,372255532,13.80,0,20,20,"Korean Style MikiHat Topi Kopiah Viral Topiah Trend Baru Songkok Roll Hat Sailor Cap Abdul Somad Baru Haji Umrah","hotdealsonlyforyou","Muslim Fashion","https://shopee.com.my/Korean-Style-MikiHat-Topi-Kopiah-Viral-Topiah-Trend-Baru-Songkok-Roll-Hat-Sailor-Cap-Abdul-Somad-Baru-Haji-Umrah-i.372255532.8413372899"
"2022-04-07 10:04:33",6102983339,8499762849,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762850,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762851,151921014,12.40,1,14,15,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762852,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762853,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762854,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762855,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,8499762856,151921014,12.50,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
"2022-04-07 10:04:33",6102983339,13197538167,151921014,15.45,0,0,0,"Macaron inPods 12 Bluetooth Earphone 5.0 Wireless Headphones Earbuds Sports Headset with Mic","the3cities","Mobile & Accessories","https://shopee.com.my/Macaron-inPods-12-Bluetooth-Earphone-5.0-Wireless-Headphones-Earbuds-Sports-Headset-with-Mic-i.151921014.6102983339"
